taxpayer_id,name,income,declared_tax,paid_tax,deductions,filing_status,year
8647,Maina Moi,4874537,678115,678115,282342,Head of Household,2024
8648,Akinyi Sang,725128,159920,159920,19398,Single,2023
8649,Kamau Wanjala,3917003,672673,672673,696840,Head of Household,2023
8650,Auma Ochieng,3425337,749805,749805,179853,Married,2024
8651,Kimani Sang,3332504,840256,840256,41840,Married,2022
8652,Chepkoech Nyong'o,3057849,627871,627871,861310,Head of Household,2023
8653,Maina Owino,3866140,735282,735282,303468,Single,2023
8654,Kiprop Rudisha,3282850,501071,501071,953672,Married,2022
8655,Cherono Kimutai,3363784,794004,794004,216875,Head of Household,2024
8656,Chepkoech Owino,340527,81327,81327,30785,Single,2024
8657,Njoroge Muchiri,3917150,2141440,2141440,943212,Married,2023
8658,Otieno Rudisha,2210563,1061945,1061945,318522,Head of Household,2022
8659,Otieno Ochieng,2507164,688154,688154,426688,Head of Household,2022
8660,Wangari Muchiri,4999886,1158280,1158280,24932,Single,2022
8661,Keter Rudisha,2923487,738355,738355,776254,Single,2024
8662,Cherono Sigei,2076502,268472,268472,84907,Married,2022
8663,Kamau Rudisha,11514022,3443538,3443538,789714,Head of Household,2023
8664,Chepkoech Karanja,46285662,5314475,5314475,164652,Head of Household,2022
8665,Wambui Korir,285551,61974,61974,-633674,Head of Household,2023
8666,Wambui Moi,15766911,4145944,0,4577806,Single,2023
8667,Wangari Kamau,2024623,482814,482814,251085,Married,2023
8668,Jelimo Karanja,2835695,827277,827277,-175353,Single,2022
8669,Wambui Karanja,469300,96405,96405,67530,Single,2024
8670,Kiprop Korir,1669008,235126,235126,451771,Head of Household,2024
8671,Auma Kipkemoi,1537419,457257,457257,13951,Head of Household,2022
8672,Wanjiku Ondiek,3758558,1014011,1014011,-455361,Head of Household,2022
8673,Nyambura Owino,2385774,464300,464300,-657073,Single,2022
8674,Kiplangat Kibaki,3742129,582748,582748,941456,Head of Household,2022
8675,Wambui Njuguna,893615,665965,665965,98196,Head of Household,2024
8676,Omondi Muchiri,3665760,504123,504123,463843,Head of Household,2023
8677,Auma Kipchoge,869278,259897,259897,137636,Married,2023
8678,Chebet Ochieng,1076159,272586,272586,187909,Single,2023
8679,Kiplangat Kipchoge,3099590,838148,838148,266214,Married,2023
8680,Omondi Owino,2121401,620722,620722,-385633,Head of Household,2023
8681,Njeri Kipkemoi,4327920,1045981,1045981,537402,Married,2024
8682,Muthoni Karanja,3087395,725967,725967,3475998,Single,2023
8683,Akinyi Njuguna,3862126,505928,505928,629795,Married,2023
8684,Njeri Mwangi,3268569,884255,884255,671105,Head of Household,2023
8685,Kibet Karanja,3039149,558218,558218,680394,Married,2023
8686,Kariuki Rotich,239525,32628,32628,9308,Single,2023
8687,Keter Karanja,1988436,226944,226944,193496,Single,2024
8688,Auma Nyong'o,3617623,569343,569343,958262,Single,2023
8689,Kiplangat Kibaki,2104065,547842,547842,199395,Single,2023
8690,Mutua Lagat,2515050,307063,307063,3289700,Head of Household,2024
8691,Keter Ondiek,2467089,469222,469222,101582,Head of Household,2024
8692,Wangari Bett,1441336,368414,368414,2088471,Single,2023
8693,Maina Ochieng,632349,184596,184596,52853,Single,2023
8694,Jelimo Moi,589375,146585,146585,22383,Single,2023
8695,Rotich Mutai,1411882,164170,164170,102425,Head of Household,2024
8696,Mutua Kuria,2243479,270987,270987,145615,Married,2022
8697,Mutua Ngugi,1584731,404921,404921,330128,Single,2023
8698,Njoroge Korir,2937604,834440,834440,86644,Married,2022
8699,Rotich Kipchoge,2343142,244862,244862,329967,Married,2024
8700,Gathoni Kamau,3389044,595526,595526,4132589,Head of Household,2023
8701,Auma Bett,433333,62834,62834,838100,Married,2022
8702,Odinga Lagat,2083335,590501,590501,182089,Single,2024
8703,Auma Sigei,289196,158903,158903,4428,Married,2022
8704,Gathoni Mutai,1771736,437426,437426,-740537,Married,2022
8705,Keter Karanja,3201461,577627,577627,307415,Married,2023
8706,Kiplangat Kiprono,4319575,981004,981004,-562125,Single,2022
8707,Chepkoech Kibaki,3384446,1459649,1459649,690949,Married,2022
8708,Keter Nyong'o,2162599,266275,266275,142837,Married,2023
8709,Kamau Moi,2092219,531763,531763,105667,Head of Household,2022
8710,Ruto Korir,3507735,1000119,1000119,769940,Single,2024
8711,Kipchoge Bett,2135571,292621,292621,239116,Single,2023
8712,Rotich Lagat,4749549,983574,983574,522271,Single,2024
8713,Ruto Gitau,369199,88743,88743,68,Married,2024
8714,Gathoni Ondiek,4779363,1256287,1256287,575631,Single,2024
8715,Wanjiku Sigei,4782754,1210514,1210514,819331,Head of Household,2024
8716,Njeri Kemboi,3273794,681031,681031,634760,Married,2022
8717,Akinyi Wanjala,30764164,3672314,3672314,940774,Head of Household,2024
8718,Gathoni Owino,2057290,1335756,1335756,529243,Single,2022
8719,Kipchoge Kuria,3496465,465254,465254,859979,Married,2022
8720,Wambui Rudisha,1692977,749464,749464,369693,Married,2024
8721,Kibet Kemboi,3291910,440705,440705,445423,Single,2024
8722,Maina Kirui,9161658,2511429,2511429,-756993,Married,2024
8723,Kiplangat Ochieng,3816112,811202,811202,194393,Head of Household,2022
8724,Kipchoge Owino,3111915,341547,341547,-428759,Head of Household,2023
8725,Kariuki Kuria,1793033,317510,317510,449471,Single,2024
8726,Kosgei Bett,1691428,354593,354593,292709,Single,2022
8727,Odhiambo Kamau,2293539,550796,550796,376074,Head of Household,2023
8728,Wanjiku Lagat,1656788,454561,454561,490787,Married,2022
8729,Cheruiyot Sigei,1909545,457971,457971,232797,Head of Household,2022
8730,Akinyi Kirui,1954418,198181,198181,407477,Single,2024
8731,Njoroge Kuria,2184745,480748,480748,267162,Head of Household,2023
8732,Chepkoech Bett,4006605,1153582,1153582,219651,Single,2023
8733,Kiprop Kuria,4429342,1200455,1200455,191565,Married,2022
8734,Kipchoge Ouma,2017998,427657,427657,464746,Married,2022
8735,Kiplangat Lagat,1671331,177107,177107,402390,Married,2023
8736,Kamau Sigei,938899,175270,175270,229305,Head of Household,2022
8737,Akinyi Gitau,1497303,296895,296895,361843,Single,2022
8738,Wambui Sang,36419660,4081099,0,7702441,Married,2024
8739,Gathoni Kipchoge,4386641,535706,535706,775892,Single,2023
8740,Keter Kimutai,1270043,234913,234913,1964,Married,2024
8741,Wangari Kipchoge,4754120,567982,567982,254667,Single,2023
8742,Ruto Kipchoge,4967294,2346575,2346575,437608,Single,2023
8743,Akinyi Lagat,793240,103236,103236,233429,Married,2024
8744,Kiprop Mutai,4490041,1315074,1315074,5388187,Single,2024
8745,Omondi Kamau,1071529,154790,154790,225732,Married,2022
8746,Kimani Ondiek,3740853,616142,616142,615434,Single,2022
8747,Kariuki Korir,1171705,154005,154005,1534958,Married,2024
8748,Kiprop Nyong'o,4711788,2456347,2456347,932210,Married,2023
8749,Kamau Kemboi,45318806,8743869,0,4433830,Head of Household,2023
8750,Kiplangat Mutai,1535290,448632,448632,267144,Single,2022
8751,Odinga Mutai,28593945,7117333,0,796652,Head of Household,2023
8752,Muthoni Nyong'o,2654770,423161,423161,313907,Head of Household,2024
8753,Kosgei Mwangi,20352762,3074191,3074191,21291964,Single,2024
8754,Wangari Ngugi,4633090,813391,813391,847085,Married,2024
8755,Kosgei Kipkemoi,3125776,2353570,2353570,811576,Single,2023
8756,Njoroge Kamau,588223,84468,84468,776832,Head of Household,2023
8757,Odinga Ochieng,2328270,550050,550050,533154,Married,2023
8758,Ruto Mutai,2108882,234280,234280,2647301,Single,2024
8759,Mutua Owino,691759,199397,199397,55155,Married,2023
8760,Kariuki Kamau,1073743,262583,262583,60111,Married,2024
8761,Auma Ouma,2171242,441217,441217,24450,Married,2022
8762,Gathoni Nyong'o,3910889,2062829,2062829,984682,Single,2024
8763,Wambui Bett,4094336,588484,588484,338649,Head of Household,2023
8764,Kimani Ouma,1178258,119936,119936,1376781,Married,2023
8765,Keter Ondiek,3771813,998758,998758,618238,Married,2024
8766,Kosgei Sang,4060908,730975,730975,187726,Single,2023
8767,Otieno Moi,1141935,278557,278557,45260,Single,2022
8768,Gathoni Njuguna,31570599,8652382,8652382,967772,Single,2024
8769,Cheruiyot Sigei,2679896,336531,336531,407386,Single,2023
8770,Njoroge Wanjala,1280822,306787,306787,168798,Married,2023
8771,Omondi Kamau,472413,80640,80640,75611,Single,2022
8772,Cheruiyot Ouma,44966302,11922362,0,10623799,Single,2023
8773,Kiplangat Kiprotich,1235306,139044,139044,251163,Married,2022
8774,Mutua Kiprono,3610320,396189,396189,554678,Single,2023
8775,Jelimo Nyong'o,45044286,7208293,0,1025447,Married,2023
8776,Njoroge Sigei,2343383,245874,245874,639832,Single,2024
8777,Chepkoech Kimutai,3328609,688096,688096,950922,Head of Household,2023
8778,Ruto Korir,29488334,5635156,0,3481181,Head of Household,2023
8779,Chepkoech Ouma,3909574,835364,835364,295495,Head of Household,2023
8780,Cheruiyot Mwangi,3410158,402701,402701,643836,Single,2023
8781,Chepkoech Njuguna,3405698,997629,997629,568104,Single,2022
8782,Chebet Njuguna,2734490,792401,792401,3288463,Married,2022
8783,Keter Wanjala,1457365,338565,338565,18222,Married,2022
8784,Muthoni Ondiek,2611749,782292,782292,616089,Married,2023
8785,Mutua Gitau,3402007,2541693,2541693,635042,Married,2022
8786,Chepkoech Kiprono,969581,154948,154948,121988,Single,2023
8787,Cherono Kimutai,1991673,324350,324350,2565325,Married,2024
8788,Kosgei Ngugi,4507121,1234036,1234036,774967,Single,2024
8789,Muthoni Kenyatta,4236028,807162,807162,584706,Single,2022
8790,Njeri Owino,453202,111077,111077,127982,Married,2024
8791,Rotich Kibaki,20828763,5412714,0,1783278,Married,2024
8792,Kipchoge Kiprotich,2055513,868054,868054,67931,Married,2024
8793,Kiplangat Sang,1598978,328656,328656,217518,Married,2023
8794,Odhiambo Kipkemoi,4894097,663323,663323,577591,Married,2024
8795,Ruto Lagat,1518070,168701,168701,85249,Head of Household,2023
8796,Omondi Korir,1425731,175207,175207,331507,Head of Household,2024
8797,Otieno Njuguna,1873119,209994,209994,160584,Head of Household,2023
8798,Chebet Kamau,2896022,1241039,1241039,61064,Head of Household,2024
8799,Kibet Kimutai,40821089,11316250,0,5121382,Single,2024
8800,Cherono Bett,3962817,2183631,2183631,456075,Head of Household,2022
8801,Kariuki Kiprono,3072871,760189,760189,634558,Single,2023
8802,Cheruiyot Ochieng,963197,162674,162674,212176,Married,2022
8803,Nyambura Korir,3125934,732544,732544,37728,Head of Household,2023
8804,Kipchoge Kemboi,1971251,421351,421351,514355,Head of Household,2022
8805,Cherono Kiprotich,2280242,600751,600751,631671,Single,2023
8806,Keter Bett,40864931,6593508,0,2831950,Head of Household,2024
8807,Kosgei Ochieng,24265758,6195556,0,647347,Married,2024
8808,Gathoni Mwangi,595868,90559,90559,110576,Head of Household,2024
8809,Cherono Wanjala,2979525,777935,777935,154111,Head of Household,2024
8810,Rotich Ochieng,2464290,559714,559714,520072,Single,2022
8811,Odinga Ochieng,3291686,611178,611178,583381,Single,2023
8812,Chepkoech Moi,2116365,449809,449809,60255,Married,2022
8813,Kipchoge Ouma,1956859,222234,222234,-695217,Single,2024
8814,Rotich Lagat,4357833,700397,700397,107274,Head of Household,2022
8815,Cheruiyot Korir,3810075,463466,463466,3940419,Married,2024
8816,Kariuki Karanja,936287,625093,625093,27223,Head of Household,2022
8817,Wanjiku Kiprotich,3702666,681521,681521,548728,Married,2024
8818,Jelimo Ochieng,3884893,1104204,1104204,939541,Head of Household,2023
8819,Maina Kipkemoi,4741143,1128766,1128766,348667,Single,2023
8820,Nyambura Mwangi,2913925,594439,594439,741538,Head of Household,2024
8821,Nyambura Korir,2995605,620905,620905,274717,Head of Household,2022
8822,Cheruiyot Kuria,3392750,482315,482315,96734,Single,2022
8823,Akinyi Kenyatta,777762,156861,156861,63782,Single,2022
8824,Njoroge Kamau,1299036,186839,186839,2179165,Single,2022
8825,Mutua Kenyatta,557212,67598,67598,141220,Single,2022
8826,Cherono Ondiek,806403,97597,97597,1564542,Married,2022
8827,Odinga Ondiek,826674,371027,371027,229072,Single,2024
8828,Kosgei Nyong'o,638521,81663,81663,37982,Head of Household,2022
8829,Kiplangat Kamau,650441,318435,318435,26176,Head of Household,2023
8830,Keter Kiprono,4878106,829963,829963,410793,Married,2024
8831,Muthoni Njuguna,4097950,965302,965302,268252,Married,2022
8832,Kimani Lagat,564710,79018,79018,1322669,Single,2022
8833,Chebet Kemboi,2851258,855312,855312,594630,Single,2022
8834,Kiprop Kipchoge,219932,60781,60781,28630,Head of Household,2022
8835,Otieno Sigei,3518032,562549,562549,683791,Single,2022
8836,Kiplangat Njuguna,3663819,726304,726304,764357,Single,2022
8837,Ruto Mwangi,2682652,560264,560264,61104,Married,2024
8838,Wambui Kirui,3992253,935285,935285,517605,Single,2024
8839,Keter Mwangi,22826045,3034023,0,1689964,Single,2024
8840,Odhiambo Wanjala,2932839,548921,548921,314774,Head of Household,2022
8841,Mutua Kamau,4582057,884617,884617,404227,Single,2024
8842,Kibet Kirui,3050575,578279,578279,287006,Single,2024
8843,Cheruiyot Ochieng,4447260,1134427,1134427,907642,Single,2023
8844,Kamau Lagat,1304276,133650,133650,264612,Married,2023
8845,Wambui Ngugi,1079355,175554,175554,350,Married,2022
8846,Akinyi Sang,3690254,513280,513280,45595,Single,2022
8847,Keter Ngugi,780331,86832,86832,47861,Single,2023
8848,Chepkoech Ochieng,3411288,861470,861470,549010,Single,2023
8849,Auma Mwangi,1565250,175134,175134,82924,Single,2024
8850,Njoroge Kiprono,4192652,951675,951675,542073,Married,2023
8851,Odinga Kirui,239060,32256,32256,58030,Married,2023
8852,Nyambura Wanjala,34924704,5531304,0,9365001,Married,2024
8853,Wanjiku Sang,3018487,610685,610685,459374,Married,2024
8854,Omondi Mutai,3959388,1111219,1111219,727035,Married,2024
8855,Odhiambo Karanja,1215800,149051,149051,146677,Head of Household,2022
8856,Kariuki Mwangi,494226,128253,128253,1354303,Head of Household,2023
8857,Otieno Ochieng,37308116,4840894,4840894,469230,Married,2024
8858,Muthoni Kuria,26403971,3280750,0,5242590,Single,2023
8859,Ruto Bett,4736365,1259718,1259718,148156,Head of Household,2024
8860,Kiplangat Rudisha,1060079,783549,783549,18059,Single,2024
8861,Kipchoge Wanjala,764183,144592,144592,11249,Head of Household,2022
8862,Auma Korir,2232523,417828,417828,347653,Head of Household,2023
8863,Njoroge Owino,25596845,7372627,0,4212207,Married,2024
8864,Keter Kamau,2924887,1271576,1271576,250029,Single,2023
8865,Mutua Kuria,4183567,897380,897380,932690,Head of Household,2024
8866,Chepkoech Gitau,3350351,432989,432989,651377,Head of Household,2023
8867,Wanjiku Njuguna,29314042,5851818,0,4179731,Single,2023
8868,Auma Kuria,3747625,826902,826902,795679,Married,2024
8869,Gathoni Mwangi,3673862,417030,417030,66879,Married,2022
8870,Kimani Ngugi,3930054,1624863,1624863,909254,Married,2023
8871,Omondi Sang,2956244,696917,696917,212062,Single,2022
8872,Cherono Moi,2735626,570521,570521,567079,Single,2024
8873,Nyambura Ochieng,4721870,753427,753427,914417,Married,2023
8874,Kiplangat Mwangi,2761716,630624,630624,414443,Married,2022
8875,Njoroge Kiprono,4187778,563374,563374,629210,Married,2024
8876,Keter Bett,4895251,808616,808616,955920,Head of Household,2022
8877,Rotich Kibaki,3485951,1001603,1001603,555656,Head of Household,2022
8878,Chebet Ondiek,2790018,761698,761698,182303,Head of Household,2023
8879,Muthoni Kamau,2817417,599122,599122,647138,Married,2022
8880,Wangari Kimutai,2073951,421446,421446,466219,Head of Household,2022
8881,Kosgei Sang,2765122,2059835,2059835,198523,Head of Household,2024
8882,Odinga Gitau,4181436,1242042,1242042,899918,Head of Household,2024
8883,Mutua Nyong'o,4659296,866193,866193,440180,Head of Household,2023
8884,Mutua Moi,775372,141912,141912,68308,Head of Household,2024
8885,Chepkoech Kipchoge,28774127,5592110,0,415168,Married,2024
8886,Cherono Kuria,2715217,466425,466425,619173,Single,2024
8887,Ruto Korir,3635754,681405,681405,4118367,Single,2022
8888,Ruto Kirui,3061421,311882,311882,778028,Married,2023
8889,Keter Mutai,860857,171023,171023,166268,Head of Household,2024
8890,Kiprop Muchiri,2165723,499415,499415,644403,Single,2022
8891,Kiplangat Mutai,21251255,6301518,0,5627259,Head of Household,2022
8892,Akinyi Kenyatta,3607031,1036768,1036768,521354,Head of Household,2022
8893,Kibet Kimutai,3696013,740781,740781,863757,Married,2022
8894,Keter Kirui,2551679,362191,362191,535544,Married,2022
8895,Odhiambo Kipkemoi,2184912,1546467,1546467,285112,Married,2022
8896,Njoroge Kiprotich,37633996,7438583,0,7384369,Head of Household,2023
8897,Kimani Kipchoge,33915224,9192320,0,8971884,Married,2024
8898,Njeri Sang,1091405,161535,161535,8083,Single,2022
8899,Kiplangat Nyong'o,1203112,334685,334685,242164,Married,2023
8900,Muthoni Bett,739123,138001,138001,47856,Married,2022
8901,Kiplangat Rotich,4789410,1371741,1371741,270670,Single,2022
8902,Wambui Njuguna,2574895,624739,624739,162464,Married,2022
8903,Kipchoge Kibaki,2823891,663324,663324,145206,Married,2024
8904,Njeri Ochieng,591659,131727,131727,129845,Head of Household,2024
8905,Kiplangat Ouma,3755592,489039,489039,4331269,Married,2023
8906,Ruto Ngugi,3364350,634930,634930,955660,Single,2022
8907,Jelimo Ouma,4752412,1233946,1233946,-705411,Married,2022
8908,Otieno Kamau,4178754,3265025,3265025,333638,Married,2022
8909,Kiplangat Kibaki,2900885,716091,716091,469335,Married,2022
8910,Gathoni Ochieng,3615028,2207950,2207950,253134,Head of Household,2023
8911,Njoroge Kemboi,15117621,2954389,2954389,172238,Single,2023
8912,Maina Ouma,1323660,1009617,1009617,109391,Married,2024
8913,Odinga Kuria,4658615,1149068,1149068,627238,Single,2024
8914,Mutua Karanja,1759073,524271,524271,29520,Single,2024
8915,Akinyi Muchiri,4239297,2940719,2940719,996623,Married,2023
8916,Rotich Lagat,3081395,1733688,1733688,279269,Married,2024
8917,Keter Kipkemoi,2616428,644474,644474,224012,Head of Household,2023
8918,Wangari Kiprono,4831494,1318595,1318595,738791,Married,2023
8919,Kamau Ochieng,25212732,6533404,6533404,309524,Head of Household,2024
8920,Ruto Wanjala,1011763,252670,252670,124444,Head of Household,2022
8921,Odinga Kibaki,2404763,648103,648103,540189,Married,2022
8922,Nyambura Kipchoge,4306074,1089625,1089625,4500458,Married,2023
8923,Kosgei Sigei,2720538,730209,730209,-714223,Single,2024
8924,Wambui Kiprotich,1134338,324107,324107,163490,Married,2024
8925,Akinyi Kibaki,1508823,171409,171409,2324091,Single,2024
8926,Chebet Bett,282969,40131,40131,1192142,Married,2024
8927,Chepkoech Kirui,10466451,1283105,0,791959,Married,2022
8928,Gathoni Nyong'o,2240349,363496,363496,144580,Head of Household,2024
8929,Kibet Karanja,990550,287404,287404,14867,Married,2023
8930,Chepkoech Kenyatta,1221199,134092,134092,155938,Single,2023
8931,Kibet Kibaki,3814278,659357,659357,819077,Married,2023
8932,Kiplangat Kimutai,33526745,7019097,0,2427956,Head of Household,2024
8933,Omondi Sang,714264,108988,108988,71854,Single,2024
8934,Gathoni Karanja,331156,94525,94525,64877,Married,2024
8935,Chepkoech Kirui,2803883,532318,532318,803914,Single,2022
8936,Kipchoge Bett,1768370,263789,263789,503845,Married,2024
